Stage1.Measurement12.DV_ErrorRate,Stage1.Output.Measurement12.U.Actual,Machine1.RawMaterial.Property1,Machine1.RawMaterial.Property2,Machine1.RawMaterial.Property3,Machine1.RawMaterial.Property4,Machine1.Zone1Temperature.C.Actual,Machine1.Zone2Temperature.C.Actual,Machine1.MotorRPM.C.Actual,Machine1.ExitZoneTemperature.C.Actual,Machine2.RawMaterial.Property1,Machine2.RawMaterial.Property2,Machine2.RawMaterial.Property3,Machine2.RawMaterial.Property4,Machine2.Zone1Temperature.C.Actual,Machine2.Zone2Temperature.C.Actual,Machine2.MotorRPM.C.Actual,Machine2.ExitZoneTemperature.C.Actual,Machine3.RawMaterial.Property1,Machine3.RawMaterial.Property2,Machine3.RawMaterial.Property3,Machine3.RawMaterial.Property4,Machine3.Zone1Temperature.C.Actual,Machine3.Zone2Temperature.C.Actual,Machine3.MotorRPM.C.Actual,Machine3.ExitZoneTemperature.C.Actual,FirstStage.CombinerOperation.Temperature3.C.Actual
0.025,1.968571428571408,11.54,200,963.0,247,72.0,72.5,10.52,75.1,12.85,241,556.7,256,69.0,69.12,13.92,60.1,9.02,186,421.16,200,78.0,77.9,13.69,65.1,80.0
0.026,1.967499999999982,11.54,200,963.0,247,72.0,72.5,10.48,75.1,12.85,241,556.7,256,69.0,69.09,13.87,60.0,9.02,186,421.16,200,78.0,77.9,13.78,65.1,80.0
0.028,1.9644444444444287,11.54,200,963.0,247,72.0,72.4,10.48,75.1,12.85,241,556.7,256,68.99,69.09,13.84,59.8,9.02,186,421.16,200,78.0,77.9,13.62,65.1,80.0
0.029,1.961999999999986,11.54,200,963.0,247,72.0,72.4,10.52,75.1,12.85,241,556.7,256,68.97,69.08,13.84,59.8,9.02,186,421.16,200,78.0,78.0,13.8,65.1,80.0
0.03,1.9599999999999873,11.54,200,963.0,247,72.0,72.4,10.52,75.1,12.85,241,556.7,256,68.98,69.09,13.92,59.7,9.02,186,421.16,200,78.0,78.0,13.7,65.1,80.0
0.03,1.959166666666655,11.54,200,963.0,247,72.0,72.4,10.48,75.1,12.85,241,556.7,256,69.0,69.09,13.87,59.7,9.02,186,421.16,200,78.0,78.0,13.67,65.1,80.0
0.03,1.9584615384615276,11.54,200,963.0,247,72.0,72.3,10.52,75.0,12.85,241,556.7,256,68.99,69.1,13.92,59.7,9.02,186,421.16,200,78.1,78.0,13.72,65.1,80.0
0.032,1.9554545454545325,11.54,200,963.0,247,72.0,72.3,10.48,75.0,12.85,241,556.7,256,68.99,69.1,13.94,59.9,9.02,186,421.16,200,78.1,78.0,13.63,65.1,80.0
0.031,1.9583333333333213,11.54,200,963.0,247,72.0,72.3,10.45,75.0,12.85,241,556.7,256,69.01,69.09,13.94,59.9,9.02,186,421.16,200,78.1,78.0,13.66,65.1,80.0
0.03,1.9599999999999889,11.54,200,963.0,247,72.0,72.2,10.52,75.0,12.85,241,556.7,256,68.97,69.09,13.86,60.0,9.02,186,421.16,200,78.0,78.0,13.63,65.0,80.0
0.029,1.961428571428561,11.54,200,963.0,247,72.0,72.2,10.52,75.0,12.85,241,556.7,256,69.01,69.1,13.92,60.0,9.02,186,421.16,200,78.0,78.0,13.75,65.0,80.0
0.028,1.962666666666657,11.54,200,963.0,247,72.0,72.2,10.48,75.0,12.85,241,556.7,256,68.98,69.06,13.86,60.0,9.02,186,421.16,200,78.0,78.0,13.75,65.0,80.0
0.028,1.9639999999999904,11.54,200,963.0,247,72.0,72.1,10.48,75.0,12.85,241,556.7,256,69.0,69.1,13.87,60.2,9.02,186,421.16,200,78.0,78.0,13.6,65.0,80.0
0.027,1.9653333333333236,11.54,200,963.0,247,72.0,72.1,10.48,75.0,12.85,241,556.7,256,69.0,69.1,13.86,60.2,9.02,186,421.16,200,78.0,78.1,13.65,65.0,80.0
0.028,1.9643749999999909,11.54,200,963.0,247,72.0,72.0,10.48,75.0,12.85,241,556.7,256,69.01,69.12,13.86,60.2,9.02,186,421.16,200,78.0,78.1,13.79,65.0,80.0
0.028,1.9635294117646973,11.54,200,963.0,247,72.0,72.0,10.52,75.0,12.85,241,556.7,256,68.99,69.09,13.91,60.2,9.02,186,421.16,200,78.0,78.1,13.62,65.0,80.0
0.028,1.9635294117646973,11.54,200,963.0,247,72.0,72.0,10.52,74.9,12.85,241,556.7,256,68.98,69.09,13.89,60.2,9.02,186,421.16,200,78.0,78.1,13.75,65.0,80.0
0.028,1.9635294117646973,11.54,200,963.0,247,72.0,72.0,10.48,74.9,12.85,241,556.7,256,68.97,69.09,13.9,60.2,9.02,186,421.16,200,78.0,78.1,13.58,65.0,80.0
0.028,1.9635294117646973,11.54,200,963.0,247,72.0,71.9,10.48,74.9,12.85,241,556.7,256,69.01,69.09,13.89,60.2,9.02,186,421.16,200,78.0,78.1,13.74,65.0,80.0
0.027,1.966111111111103,11.54,200,963.0,247,72.0,71.9,10.48,74.9,12.85,241,556.7,256,68.97,69.1,13.92,60.1,9.02,186,421.16,200,78.0,78.1,13.84,65.0,80.0
0.026,1.968421052631571,11.54,200,963.0,247,72.0,71.9,10.52,74.9,12.85,241,556.7,256,68.99,69.1,13.86,60.0,9.02,186,421.16,200,78.0,78.1,13.75,65.0,80.0
0.024,1.9724999999999908,11.54,200,963.0,247,72.0,71.7,10.52,74.9,12.85,241,556.7,256,68.99,69.11,13.87,59.8,9.02,186,421.16,200,78.1,78.1,13.66,65.0,80.1
0.024,1.9712499999999908,11.54,200,963.0,247,72.0,71.7,10.52,74.9,12.85,241,556.7,256,68.99,69.09,13.93,59.8,9.02,186,421.16,200,78.1,78.1,13.55,65.0,80.1
0.029,1.962222222222206,11.54,200,963.0,247,72.0,71.5,10.48,74.9,12.85,241,556.7,256,68.99,69.09,13.91,60.0,9.02,186,421.16,200,78.0,77.8,13.63,65.0,80.0
0.029,1.962222222222206,11.54,200,963.0,247,72.0,71.5,10.48,74.9,12.85,241,556.7,256,69.01,69.11,13.94,60.1,9.02,186,421.16,200,78.0,77.8,13.79,65.0,80.0
0.029,1.9611111111110948,11.54,200,963.0,247,72.0,71.5,10.48,75.0,12.85,241,556.7,256,68.99,69.09,13.93,60.1,9.02,186,421.16,200,78.0,77.8,13.77,65.0,80.0
0.026,1.9666666666666504,11.54,200,963.0,247,72.0,71.5,10.48,75.0,12.85,241,556.7,256,68.99,69.09,13.91,60.1,9.02,186,421.16,200,78.0,77.8,13.65,65.0,80.0
0.024,1.9722222222222057,11.54,200,963.0,247,72.0,71.5,10.52,75.0,12.85,241,556.7,256,68.98,69.08,13.85,60.2,9.02,186,421.16,200,78.0,77.8,13.75,65.0,79.9
0.028,1.9628571428571215,11.54,200,963.0,247,72.0,71.4,10.45,75.0,12.85,241,556.7,256,68.99,69.1,13.86,60.1,9.02,186,421.16,200,78.1,77.9,13.69,65.0,79.7
0.028,1.9642857142856929,11.54,200,963.0,247,72.0,71.4,10.48,75.0,12.85,241,556.7,256,69.0,69.11,13.89,60.1,9.02,186,421.16,200,78.1,77.9,13.79,65.0,79.7
0.025,1.9699999999999813,11.54,200,963.0,247,72.0,71.5,10.52,75.0,12.85,241,556.7,256,68.97,69.06,13.93,59.8,9.02,186,421.16,200,78.1,78.0,13.83,65.0,79.7
0.023,1.9744444444444278,11.54,200,963.0,247,72.0,71.5,10.48,75.0,12.85,241,556.7,256,69.01,69.05,13.84,59.8,9.02,186,421.16,200,78.1,78.0,13.72,65.0,79.7
0.024,1.9719999999999707,11.54,200,963.0,247,72.0,71.6,10.48,75.0,12.85,241,556.7,256,69.0,69.11,13.91,60.0,9.02,186,421.16,200,78.1,78.1,13.77,65.0,79.9
0.025,1.9699999999999758,11.54,200,963.0,247,72.0,71.6,10.48,75.0,12.85,241,556.7,256,69.01,69.11,13.89,60.1,9.02,186,421.16,200,78.1,78.1,13.71,65.0,79.9
0.025,1.9699999999999758,11.54,200,963.0,247,72.0,71.7,10.52,75.1,12.85,241,556.7,256,68.99,69.08,13.89,60.3,9.02,186,421.16,200,78.1,78.2,13.7,65.0,80.0
0.025,1.9699999999999758,11.54,200,963.0,247,72.0,71.7,10.55,75.1,12.85,241,556.7,256,68.99,69.09,13.87,60.3,9.02,186,421.16,200,78.1,78.2,13.62,65.0,80.0
0.025,1.968571428571408,11.54,200,963.0,247,72.0,71.8,10.45,75.1,12.85,241,556.7,256,68.99,68.99,13.93,60.1,9.02,186,421.16,200,78.0,78.2,13.71,65.0,80.1
0.026,1.967499999999982,11.54,200,963.0,247,72.0,71.8,10.48,75.1,12.85,241,556.7,256,68.98,69.09,13.93,60.1,9.02,186,421.16,200,78.0,78.2,13.66,65.0,80.2
0.028,1.9633333333333174,11.54,200,963.0,247,72.0,71.9,10.48,75.1,12.85,241,556.7,256,68.98,69.09,13.86,60.1,9.02,186,421.16,200,78.0,78.2,13.66,65.0,80.2
0.03,1.9599999999999855,11.54,200,963.0,247,72.0,71.9,10.52,75.1,12.85,241,556.7,256,68.98,69.07,13.86,60.0,9.02,186,421.16,200,78.0,78.2,13.59,65.0,80.2
0.034,1.9519999999999853,11.54,200,963.0,247,72.0,71.9,10.52,75.1,12.85,241,556.7,256,69.0,69.07,13.87,60.0,9.02,186,421.16,200,78.0,78.1,13.66,65.0,80.2
0.038,1.9424999999999817,11.54,200,963.0,247,72.0,72.2,10.52,75.0,12.85,241,556.7,256,69.01,69.11,13.89,60.1,9.02,186,421.16,200,78.0,77.9,13.83,65.0,80.2
0.038,1.9437499999999817,11.54,200,963.0,247,72.0,72.2,10.52,75.0,12.85,241,556.7,256,68.99,69.07,13.9,60.1,9.02,186,421.16,200,78.0,77.9,13.7,65.0,80.2
0.036,1.9474999999999818,11.54,200,963.0,247,72.0,72.3,10.52,75.0,12.85,241,556.7,256,68.97,69.06,13.87,60.2,9.02,186,421.16,200,78.0,77.9,13.66,65.0,80.1
0.208,1.5999999999998553,11.54,200,963.0,247,72.0,72.3,10.48,75.0,12.85,241,556.7,256,68.96,69.08,13.87,60.2,9.86,192,408.97,202,78.1,78.0,13.74,64.9,79.9
0.208,1.5999999999999277,11.54,200,963.0,247,72.0,72.3,10.55,75.0,12.85,241,556.7,256,68.97,69.11,13.91,60.2,9.86,192,408.97,202,78.0,78.0,13.79,64.9,79.9
0.201,1.613333333333285,11.54,200,963.0,247,72.0,72.4,10.55,75.0,12.85,241,556.7,256,68.98,69.13,13.87,60.2,9.86,192,408.97,202,78.1,78.0,13.66,64.9,79.9
0.198,1.6199999999999637,11.54,200,963.0,247,72.0,72.4,10.52,75.0,12.85,241,556.7,256,69.0,69.08,13.92,60.3,9.86,192,408.97,202,78.0,78.0,13.63,64.9,79.9
0.196,1.623999999999971,11.54,200,963.0,247,72.0,72.4,10.48,75.0,12.85,241,556.7,256,68.97,69.08,13.9,60.3,9.86,192,408.97,202,78.0,78.0,13.74,64.9,79.8
0.196,1.6233333333333093,11.54,200,963.0,247,72.0,72.4,10.52,75.0,12.85,241,556.7,256,68.99,69.08,13.91,60.3,9.86,192,408.97,202,78.0,78.0,13.65,64.9,79.8
0.197,1.6228571428571226,11.54,200,963.0,247,72.0,72.4,10.52,75.0,12.85,241,556.7,256,68.97,69.1,13.89,60.3,9.86,192,408.97,202,78.0,78.1,13.72,64.9,79.8
0.197,1.6224999999999823,11.54,200,963.0,247,72.0,72.4,10.52,75.0,12.85,241,556.7,256,68.98,69.08,13.9,60.3,9.86,192,408.97,202,78.0,78.1,13.64,64.9,79.8
0.192,1.6322222222222065,11.54,200,963.0,247,72.0,72.4,10.52,75.0,12.85,241,556.7,256,68.97,69.09,13.9,60.2,9.86,192,408.97,202,78.0,78.1,13.61,64.9,79.8
0.188,1.639999999999986,11.54,200,963.0,247,72.0,72.5,10.48,75.0,12.85,241,556.7,256,68.99,69.06,13.9,60.2,9.86,192,408.97,202,78.0,78.1,13.72,64.9,79.8
0.189,1.6390909090908963,11.54,200,963.0,247,72.0,72.5,10.45,75.0,12.85,241,556.7,256,68.99,69.09,13.93,60.2,9.86,192,408.97,202,78.0,78.1,13.73,64.9,79.8
0.189,1.6383333333333214,11.54,200,963.0,247,72.0,72.5,10.52,75.0,12.85,241,556.7,256,69.01,69.11,13.86,60.1,9.86,192,408.97,202,78.0,78.1,13.61,64.9,79.8
0.189,1.6376923076922967,11.54,200,963.0,247,72.0,72.5,10.52,75.0,12.85,241,556.7,256,68.98,69.09,13.92,60.1,9.86,192,408.97,202,78.0,78.1,13.58,64.9,79.8
0.189,1.6378571428571327,11.54,200,963.0,247,72.0,72.5,10.55,75.0,12.85,241,556.7,256,68.98,69.08,13.85,60.1,9.86,192,408.97,202,78.0,78.1,13.75,64.9,79.8
0.189,1.6379999999999906,11.54,200,963.0,247,72.0,72.5,10.48,75.0,12.85,241,556.7,256,68.99,69.11,13.92,60.0,9.86,192,408.97,202,78.0,78.2,13.55,64.9,79.8
0.189,1.6381249999999912,11.54,200,963.0,247,72.0,72.5,10.48,75.0,12.85,241,556.7,256,68.99,69.08,13.94,60.0,9.86,192,408.97,202,78.0,78.2,13.74,64.9,79.8
0.19,1.6364705882352857,11.54,200,963.0,247,72.0,72.6,10.45,75.0,12.85,241,556.7,256,68.97,69.11,13.89,59.9,9.86,192,408.97,202,78.0,78.2,13.89,64.9,79.8
0.191,1.634999999999992,11.54,200,963.0,247,72.0,72.6,10.48,75.0,12.85,241,556.7,256,68.99,69.09,13.92,59.9,9.86,192,408.97,202,78.0,78.2,13.66,64.9,79.8
0.189,1.637368421052624,11.54,200,963.0,247,72.0,72.6,10.52,75.0,12.85,241,556.7,256,68.97,69.06,13.93,59.8,9.86,192,408.97,202,78.0,78.2,13.66,64.9,79.8
0.188,1.6394999999999929,11.54,200,963.0,247,72.0,72.6,10.52,75.0,12.85,241,556.7,256,68.99,69.06,13.89,59.8,9.86,192,408.97,202,78.0,78.2,13.46,64.9,79.8
0.187,1.6414285714285646,11.54,200,963.0,247,72.0,72.6,10.52,75.1,12.85,241,556.7,256,69.0,69.1,13.86,59.8,9.86,192,408.97,202,78.0,78.2,13.7,65.0,79.8
0.189,1.6381818181818117,11.54,200,963.0,247,72.0,72.6,10.45,75.1,12.85,241,556.7,256,69.0,69.1,13.92,59.8,9.86,192,408.97,202,78.0,78.2,13.69,65.0,79.8
0.19,1.6352173913043415,11.54,200,963.0,247,72.0,72.6,10.52,75.1,12.85,241,556.7,256,68.98,69.11,13.89,59.8,9.86,192,408.97,202,78.0,78.2,13.81,65.0,79.8
0.192,1.632499999999994,11.54,200,963.0,247,72.0,72.6,10.52,75.1,12.85,241,556.7,256,68.98,69.09,13.9,59.8,9.86,192,408.97,202,78.0,78.2,13.7,65.0,79.8
0.192,1.6315999999999944,11.54,200,963.0,247,72.0,72.6,10.55,75.1,12.85,241,556.7,256,68.98,69.1,13.92,59.8,9.86,192,408.97,202,78.0,78.2,13.58,65.0,79.9
0.193,1.6307692307692252,11.54,200,963.0,247,72.0,72.6,10.48,75.1,12.85,241,556.7,256,69.0,69.11,13.91,59.8,9.86,192,408.97,202,78.0,78.1,13.74,65.0,79.9
0.193,1.6296296296296244,11.54,200,963.0,247,72.0,72.6,10.52,75.1,12.85,241,556.7,256,68.97,69.09,13.85,59.9,9.86,192,408.97,202,78.0,78.1,13.67,65.0,79.9
0.194,1.6285714285714235,11.54,200,963.0,247,72.0,72.6,10.45,75.1,12.85,241,556.7,256,68.98,69.11,13.86,59.9,9.86,192,408.97,202,78.0,78.1,13.71,65.0,79.9
0.194,1.627586206896547,11.54,200,963.0,247,72.0,72.6,10.52,75.1,12.85,241,556.7,256,68.97,69.06,13.91,60.0,9.86,192,408.97,202,78.0,78.1,13.72,65.0,79.9
0.195,1.6269999999999953,11.54,200,963.0,247,72.0,72.6,10.52,75.1,12.85,241,556.7,256,68.97,69.09,13.94,60.0,9.86,192,408.97,202,78.0,78.0,13.75,65.0,79.9
0.194,1.6273333333333286,11.54,200,963.0,247,72.0,72.6,10.52,75.1,12.85,241,556.7,256,69.0,69.08,13.86,60.1,9.86,192,408.97,202,78.0,78.0,13.75,65.0,80.0
0.194,1.6286666666666618,11.54,200,963.0,247,72.0,72.6,10.52,75.1,12.85,241,556.7,256,68.99,69.09,13.89,60.2,9.86,192,408.97,202,78.0,78.0,13.74,65.0,80.0
0.194,1.6286666666666618,11.54,200,963.0,247,72.0,72.6,10.48,75.1,12.85,241,556.7,256,68.97,69.09,13.91,60.2,9.86,192,408.97,202,78.0,78.0,13.77,65.0,80.0
0.194,1.6286666666666618,11.54,200,963.0,247,72.0,72.6,10.48,75.1,12.85,241,556.7,256,68.97,69.08,13.93,60.3,9.86,192,408.97,202,78.0,78.0,13.6,65.0,80.0
0.194,1.6273333333333286,11.54,200,963.0,247,72.0,72.6,10.48,75.1,12.85,241,556.7,256,69.01,69.09,13.92,60.3,9.86,192,408.97,202,78.0,78.0,13.84,65.0,80.0
0.195,1.626666666666662,11.54,200,963.0,247,72.0,72.6,10.52,75.1,12.85,241,556.7,256,69.01,69.08,13.87,60.4,9.86,192,408.97,202,78.0,78.0,13.78,65.0,80.1
0.195,1.6259999999999954,11.54,200,963.0,247,72.0,72.6,10.55,75.1,12.85,241,556.7,256,68.97,69.08,13.85,60.4,9.86,192,408.97,202,78.0,77.9,13.65,65.0,80.1
0.196,1.6239999999999957,11.54,200,963.0,247,72.0,72.6,10.55,75.1,12.85,241,556.7,256,69.0,69.1,13.86,60.4,9.86,192,408.97,202,78.0,77.9,13.67,65.0,80.1
0.199,1.6189999999999958,11.54,200,963.0,247,72.0,72.6,10.52,75.1,12.85,241,556.7,256,68.97,69.07,13.9,60.4,9.86,192,408.97,202,78.0,77.9,13.66,65.0,80.1
0.2,1.6149999999999958,11.54,200,963.0,247,72.0,72.6,10.45,75.1,12.85,241,556.7,256,68.99,68.94,13.93,60.4,9.86,192,408.97,202,78.0,77.9,13.79,65.0,80.1
0.201,1.6136666666666626,11.54,200,963.0,247,72.0,72.6,10.48,75.1,12.85,241,556.7,256,68.98,69.07,13.89,60.4,9.86,192,408.97,202,78.0,77.9,13.49,65.0,80.1
0.202,1.6123333333333292,11.54,200,963.0,247,72.0,72.6,10.48,75.1,12.85,241,556.7,256,68.98,69.1,13.9,60.4,9.86,192,408.97,202,78.0,77.9,13.71,65.0,80.2
0.201,1.613333333333329,11.54,200,963.0,247,72.0,72.6,10.52,75.1,12.85,241,556.7,256,68.98,69.09,13.87,60.4,9.86,192,408.97,202,78.0,77.9,13.63,65.0,80.2
0.201,1.6139999999999957,11.54,200,963.0,247,72.0,72.6,10.52,75.1,12.85,241,556.7,256,69.01,69.08,13.85,60.3,9.86,192,408.97,202,78.0,77.9,13.78,65.0,80.2
0.201,1.6143333333333287,11.54,200,963.0,247,72.0,72.5,10.48,75.1,12.85,241,556.7,256,68.99,69.05,13.86,60.2,9.86,192,408.97,202,78.0,78.0,13.67,65.0,80.2
0.201,1.614666666666662,11.54,200,963.0,247,72.0,72.5,10.45,75.1,12.85,241,556.7,256,68.98,69.06,13.92,60.2,9.86,192,408.97,202,78.0,78.0,13.66,65.0,80.2
0.2,1.6159999999999954,11.54,200,963.0,247,72.0,72.5,10.52,75.1,12.85,241,556.7,256,69.0,69.09,13.89,60.1,9.86,192,408.97,202,78.0,78.0,13.71,65.0,80.2
0.199,1.6179999999999954,11.54,200,963.0,247,72.0,72.5,10.52,75.1,12.85,241,556.7,256,68.96,69.09,13.91,60.0,9.86,192,408.97,202,78.0,78.0,13.7,65.0,80.2
0.199,1.6176666666666621,11.54,200,963.0,247,72.0,72.5,10.48,75.1,12.85,241,556.7,256,68.99,69.09,13.85,60.0,9.86,192,408.97,202,78.0,78.0,13.67,65.0,80.2
0.199,1.6176666666666621,11.54,200,963.0,247,72.0,72.5,10.48,75.1,12.85,241,556.7,256,68.97,69.07,13.92,59.9,9.86,192,408.97,202,78.0,78.0,13.7,65.0,80.2
0.199,1.6176666666666621,11.54,200,963.0,247,72.0,72.5,10.48,75.1,12.85,241,556.7,256,68.97,69.11,13.92,59.8,9.86,192,408.97,202,78.0,78.0,13.72,65.0,80.2
0.197,1.6213333333333289,11.54,200,963.0,247,72.0,72.5,10.45,75.1,12.85,241,556.7,256,68.99,69.11,13.89,59.8,9.86,192,408.97,202,78.0,78.0,13.68,65.0,80.3
0.196,1.6246666666666623,11.54,200,963.0,247,72.0,72.4,10.52,75.1,12.85,241,556.7,256,69.01,69.12,13.89,59.7,9.86,192,408.97,202,78.0,78.0,13.64,65.0,80.3
0.194,1.6279999999999957,11.54,200,963.0,247,72.0,72.4,10.52,75.1,12.85,241,556.7,256,68.97,69.09,13.86,59.7,9.86,192,408.97,202,78.0,78.0,13.63,65.0,80.3
0.193,1.6299999999999957,11.54,200,963.0,247,72.0,72.4,10.52,75.1,12.85,241,556.7,256,68.98,69.1,13.89,59.6,9.86,192,408.97,202,78.0,78.0,13.63,65.0,80.3
0.195,1.6269999999999958,11.54,200,963.0,247,72.0,72.4,10.48,75.1,12.85,241,556.7,256,69.01,69.08,13.87,59.6,9.86,192,408.97,202,78.0,78.0,13.74,65.0,80.3
0.196,1.6243333333333292,11.54,200,963.0,247,72.0,72.4,10.48,75.1,12.85,241,556.7,256,69.01,69.1,13.86,59.6,9.86,192,408.97,202,78.0,78.0,13.75,65.0,80.3
0.196,1.6236666666666624,11.54,200,963.0,247,72.0,72.4,10.52,75.1,12.85,241,556.7,256,69.0,69.1,13.89,59.6,9.86,192,408.97,202,78.0,78.0,13.65,65.0,80.3
0.197,1.6229999999999956,11.54,200,963.0,247,72.0,72.3,10.52,75.1,12.85,241,556.7,256,69.0,69.09,13.93,59.7,9.86,192,408.97,202,78.0,78.0,13.57,65.0,80.3
0.197,1.6219999999999957,11.54,200,963.0,247,72.0,72.3,10.48,75.1,12.85,241,556.7,256,68.98,69.09,13.9,59.7,9.86,192,408.97,202,78.0,78.1,13.67,65.0,80.3
0.198,1.6199999999999954,11.54,200,963.0,247,72.0,72.3,10.48,75.1,12.85,241,556.7,256,68.97,69.1,13.92,59.7,9.86,192,408.97,202,78.0,78.1,13.62,65.0,80.3
0.2,1.6169999999999953,11.54,200,963.0,247,72.0,72.3,10.48,75.1,12.85,241,556.7,256,68.97,69.08,13.85,59.8,9.86,192,408.97,202,78.0,78.1,13.82,65.0,80.2
0.201,1.6139999999999952,11.54,200,963.0,247,72.0,72.3,10.48,75.1,12.85,241,556.7,256,68.99,69.1,13.85,59.8,9.86,192,408.97,202,78.0,78.1,13.65,65.0,80.2
0.202,1.6119999999999952,11.54,200,963.0,247,72.0,72.2,10.52,75.0,12.85,241,556.7,256,68.99,69.07,13.91,59.9,9.86,192,408.97,202,78.0,78.1,13.73,65.0,80.2
0.202,1.6113333333333284,11.54,200,963.0,247,72.0,72.2,10.52,75.0,12.85,241,556.7,256,68.98,69.08,13.93,59.9,9.86,192,408.97,202,78.0,78.1,13.6,65.0,80.2
0.202,1.610999999999995,11.54,200,963.0,247,72.0,72.2,10.48,75.0,12.85,241,556.7,256,68.98,69.08,13.89,59.9,9.86,192,408.97,202,78.0,78.1,13.69,65.0,80.1
0.203,1.610666666666662,11.54,200,963.0,247,72.0,72.2,10.48,75.0,12.85,241,556.7,256,68.98,69.08,13.91,60.0,9.86,192,408.97,202,78.0,78.1,13.69,65.0,80.1
0.202,1.611666666666662,11.54,200,963.0,247,72.0,72.1,10.48,75.0,12.85,241,556.7,256,69.01,69.11,13.9,60.0,9.86,192,408.97,202,78.0,78.1,13.78,65.0,80.1
0.202,1.6123333333333285,11.54,200,963.0,247,72.0,72.1,10.48,75.0,12.85,241,556.7,256,68.99,69.09,13.87,60.0,9.86,192,408.97,202,78.0,78.1,13.77,65.0,80.0
0.202,1.611999999999995,11.54,200,963.0,247,72.0,72.1,10.52,75.0,12.85,241,556.7,256,68.98,69.08,13.93,60.1,9.86,192,408.97,202,78.0,78.1,13.72,65.0,80.0
0.202,1.6116666666666615,11.54,200,963.0,247,72.0,72.1,10.45,75.0,12.85,241,556.7,256,69.0,69.02,13.9,60.1,9.86,192,408.97,202,78.0,78.1,13.69,65.0,80.0
0.201,1.6133333333333282,11.54,200,963.0,247,72.0,72.1,10.52,75.0,12.85,241,556.7,256,68.97,69.06,13.94,60.1,9.86,192,408.97,202,78.0,78.1,13.7,65.0,80.0
0.202,1.6126666666666616,11.54,200,963.0,247,72.0,72.0,10.48,75.0,12.85,241,556.7,256,69.0,69.09,13.93,60.2,9.86,192,408.97,202,78.1,78.0,13.64,65.0,80.0
0.202,1.6109999999999949,11.54,200,963.0,247,72.0,72.0,10.48,75.0,12.85,241,556.7,256,68.96,69.07,13.86,60.2,9.86,192,408.97,202,78.1,78.0,13.73,65.0,79.9
0.203,1.6096666666666617,11.54,200,963.0,247,72.0,72.0,10.52,75.0,12.85,241,556.7,256,68.99,69.09,13.85,60.2,9.86,192,408.97,202,78.1,78.0,13.75,65.0,79.9
0.204,1.6073333333333284,11.54,200,963.0,247,72.0,72.0,10.48,75.0,12.85,241,556.7,256,68.98,69.11,13.87,60.1,9.86,192,408.97,202,78.1,78.0,13.59,65.0,79.9
0.205,1.6049999999999949,11.54,200,963.0,247,72.0,71.9,10.52,75.0,12.85,241,556.7,256,69.0,69.09,13.91,60.1,9.86,192,408.97,202,78.1,77.9,13.6,65.0,79.9
0.207,1.6019999999999948,11.54,200,963.0,247,72.0,71.9,10.55,75.0,12.85,241,556.7,256,69.01,69.08,13.93,60.1,9.86,192,408.97,202,78.1,77.9,13.53,65.0,79.9
0.206,1.6029999999999949,11.54,200,963.0,247,72.0,71.9,10.48,75.0,12.85,241,556.7,256,68.99,69.11,13.93,60.1,9.86,192,408.97,202,78.1,77.9,13.78,65.1,79.9
0.206,1.6036666666666617,11.54,200,963.0,247,72.0,71.9,10.48,75.0,12.85,241,556.7,256,68.97,69.09,13.89,60.0,9.86,192,408.97,202,78.1,77.9,13.74,65.1,79.9
0.207,1.6023333333333283,11.54,200,963.0,247,72.0,71.9,10.48,74.9,12.85,241,556.7,256,68.99,69.08,13.93,60.0,9.86,192,408.97,202,78.1,77.9,13.63,65.1,79.8
0.207,1.600999999999995,11.54,200,963.0,247,72.0,71.8,10.48,74.9,12.85,241,556.7,256,69.0,69.08,13.92,60.0,9.86,192,408.97,202,78.1,77.8,13.67,65.1,79.8
0.208,1.599999999999995,11.54,200,963.0,247,72.0,71.8,10.52,74.9,12.85,241,556.7,256,69.0,69.12,13.9,59.9,9.86,192,408.97,202,78.1,77.8,13.68,65.1,79.8
0.209,1.597999999999995,11.54,200,963.0,247,72.0,71.8,10.48,74.9,12.85,241,556.7,256,69.0,69.08,13.87,59.9,9.86,192,408.97,202,78.0,77.8,13.74,65.1,79.8
0.21,1.595999999999995,11.54,200,963.0,247,72.0,71.8,10.45,74.9,12.85,241,556.7,256,68.98,69.09,13.89,59.8,9.86,192,408.97,202,78.1,77.8,13.75,65.1,79.8
0.208,1.5989999999999946,11.54,200,963.0,247,72.0,71.8,10.48,74.9,12.85,241,556.7,256,68.99,69.08,13.92,59.8,9.86,192,408.97,202,78.1,77.8,13.7,65.1,79.8
0.207,1.6019999999999945,11.54,200,963.0,247,72.0,71.7,10.52,74.9,12.85,241,556.7,256,68.99,69.11,13.85,59.8,9.86,192,408.97,202,78.0,77.8,13.62,65.1,79.8
0.206,1.6029999999999947,11.54,200,963.0,247,72.0,71.7,10.55,74.9,12.85,241,556.7,256,68.97,69.09,13.9,59.8,9.86,192,408.97,202,78.0,77.8,13.73,65.1,79.8
0.205,1.6056666666666612,11.54,200,963.0,247,72.0,71.7,10.52,74.9,12.85,241,556.7,256,69.0,69.12,13.89,59.8,9.86,192,408.97,202,78.0,77.8,13.6,65.1,79.8
